CustomerID,CustomerAge,CustomerGender
80535,19,Female
80536,25,Male
80537,25,Female
80538,29,Male
80539,39,Male
80540,20,Male
80541,32,Male
80542,21,Female
80543,26,Other
80544,41,Female
80545,65,Female
80546,21,Female
80547,48,Other
80548,40,Male
80549,63,Male
80550,67,Male
80551,47,Female
80552,57,Female
80553,38,Female
80554,41,Male
80555,40,Female
80556,51,Female
80557,32,Male
80558,61,Female
80559,28,Male
80560,54,Female
80561,19,Female
80562,52,Female
80563,41,Female
80564,45,Female
80565,29,Female
80566,31,Male
80567,60,Female
80568,67,Female
80569,54,Female
80570,57,Female
80571,41,Female
80572,30,Male
80573,69,Male
80574,34,Male
80575,46,Male
80576,52,Male
80577,50,Male
80578,60,Female
80579,24,Female
80580,33,Female
80581,70,Male
80582,45,Female
80583,19,Female
80584,61,Male
80585,29,Male
80586,37,Other
80587,52,Female
80588,38,Female
80589,48,Male
80590,46,Male
80591,37,Male
80592,69,Male
80593,55,Male
80594,55,Female
80595,52,Male
80596,24,Female
80597,39,Female
80598,23,Female
80599,50,Male
80600,39,Male
80601,61,Other
80602,66,Other
80603,25,Male
80604,50,Female
80605,39,Male
80606,67,Female
80607,31,Male
80608,33,Other
80609,47,Male
80610,50,Female
80611,51,Female
80612,53,Male
80613,54,Male
80614,34,Other
80615,70,Female
80616,47,Male
80617,62,Female
80618,64,Male
80619,48,Female
80620,62,Female
80621,70,Female
80622,61,Female
80623,53,Female
80624,53,Female
80625,70,Male
80626,64,Male
80627,41,Female
80628,31,Male
80629,36,Female
80630,44,Female
80631,43,Male
80632,67,Female
80633,47,Male
80634,64,Other
80635,39,Male
80636,50,Female
80637,23,Male
80638,38,Male
80639,45,Female
80640,30,Other
80641,25,Male
80642,18,Male
80643,63,Male
80644,32,Female
80645,49,Female
80646,36,Male
80647,27,Female
80648,63,Female
80649,57,Female
80650,26,Female
80651,29,Male
80652,19,Male
80653,46,Female
80654,41,Male
80655,18,Male
80656,56,Female
80657,43,Female
80658,26,Female
80659,64,Female
80660,38,Male
80661,42,Male
80662,59,Male
80663,56,Female
80664,45,Female
80665,36,Female
80666,20,Female
80667,65,Other
80668,21,Female
80669,45,Female
80670,57,Male
80671,42,Male
80672,21,Female
80673,33,Female
80674,18,Female
80675,55,Female
80676,32,Male
80677,55,Male
80678,65,Male
80679,33,Female
80680,60,Male
80681,64,Female
80682,24,Female
80683,44,Male
80684,18,Male
80685,48,Other
80686,37,Male
80687,21,Female
80688,43,Female
80689,59,Female
80690,23,Male
80691,58,Male
80692,33,Male
80693,18,Female
80694,50,Female
80695,61,Other
80696,62,Male
80697,23,Other
80698,36,Female
80699,61,Female
80700,21,Male
80701,43,Male
80702,23,Male
80703,27,Male
80704,47,Female
80705,36,Male
80706,28,Female
80707,67,Male
80708,48,Male
80709,36,Male
80710,66,Male
80711,30,Male
80712,44,Male
80713,28,Male
80714,65,Female
80715,61,Female
80716,23,Male
80717,64,Female
80718,27,Male
80719,70,Female
80720,57,Female
80721,22,Male
80722,54,Male
80723,23,Male
80724,43,Female
80725,48,Male
80726,33,Female
80727,38,Male
80728,51,Other
80729,40,Male
80730,28,Female
80731,18,Male
80732,57,Female
80733,58,Male
80734,70,Male
80735,47,Male
80736,37,Female
80737,49,Male
80738,39,Female
80739,69,Female
80740,46,Female
80741,25,Male
80742,56,Other
80743,44,Male
80744,22,Male
80745,55,Female
80746,51,Female
80747,67,Other
80748,37,Male
80749,44,Female
80750,29,Female
80751,48,Female
80752,67,Female
80753,32,Female
80754,46,Female
80755,45,Male
80756,51,Male
80757,34,Female
80758,40,Female
80759,56,Female
80760,42,Female
80761,62,Male
80762,48,Other
80763,57,Male
80764,65,Male
80765,47,Male
80766,42,Other
80767,55,Male
80768,52,Female
80769,68,Male
80770,60,Male
80771,27,Male
80772,68,Female
80773,61,Female
80774,36,Female
80775,53,Male
80776,49,Female
80777,54,Female
80778,48,Male
80779,18,Male
80780,52,Female
80781,43,Male
80782,25,Female
80783,45,Female
80784,28,Female
80785,67,Male
80786,24,Female
80787,47,Female
80788,42,Other
80789,67,Male
80790,37,Male
80791,34,Male
80792,38,Female
80793,22,Male
80794,67,Male
80795,55,Female
80796,62,Female
80797,53,Male
80798,62,Female
80799,30,Male
80800,56,Female
80801,53,Male
80802,59,Female
80803,33,Male
80804,41,Female
80805,36,Male
80806,52,Female
80807,48,Male
80808,64,Female
80809,64,Male
80810,68,Other
80811,39,Female
80812,43,Female
80813,62,Male
80814,31,Male
80815,18,Male
80816,64,Male
80817,49,Male
80818,34,Male
80819,65,Female
80820,61,Male
80821,24,Male
80822,34,Male
80823,66,Female
80824,64,Female
80825,38,Male
80826,54,Male
80827,50,Other
80828,26,Male
80829,28,Male
80830,40,Female
80831,55,Female
80832,62,Female
80833,55,Other
80834,38,Female
80835,30,Female
80836,49,Male
80837,61,Female
80838,50,Other
80839,28,Male
80840,40,Female
80841,37,Male
80842,27,Male
80843,68,Male
80844,57,Female
80845,68,Male
80846,56,Female
80847,70,Female
80848,59,Female
80849,58,Male
80850,65,Female
80851,63,Female
80852,42,Female
80853,61,Male
80854,60,Female
80855,32,Female
80856,30,Male
80857,67,Male
80858,61,Female
80859,63,Female
80860,39,Female
80861,65,Male
80862,41,Male
80863,69,Male
80864,61,Female
80865,21,Female
80866,38,Male
80867,40,Female
80868,35,Other
80869,62,Female
80870,35,Female
80871,54,Female
80872,59,Female
80873,18,Female
80874,46,Male
80875,46,Male
80876,30,Other
80877,39,Female
80878,44,Male
80879,60,Male
80880,58,Male
80881,27,Female
80882,35,Female
80883,61,Female
80884,45,Male
80885,62,Female
80886,30,Female
80887,61,Female
80888,67,Female
80889,22,Male
80890,37,Male
80891,18,Female
80892,68,Male
80893,25,Female
80894,26,Female
80895,59,Female
80896,66,Female
80897,41,Female
80898,48,Male
80899,64,Female
80900,28,Female
80901,59,Male
80902,60,Male
80903,18,Male
80904,31,Male
80905,39,Male
80906,30,Female
80907,47,Female
80908,33,Female
80909,18,Male
80910,39,Female
80911,37,Male
80912,48,Female
80913,22,Female
80914,24,Female
80915,30,Other
80916,52,Female
80917,56,Female
80918,18,Female
80919,55,Female
80920,43,Female
80921,31,Female
80922,42,Male
80923,60,Male
80924,26,Female
80925,40,Female
80926,63,Male
80927,52,Female
80928,22,Female
80929,67,Male
80930,49,Male
80931,20,Male
80932,26,Female
80933,50,Female
80934,31,Female
80935,66,Male
80936,64,Female
80937,40,Other
80938,34,Female
80939,31,Female
80940,55,Female
80941,65,Male
80942,27,Female
80943,23,Male
80944,41,Male
80945,27,Male
80946,21,Male
80947,46,Female
80948,52,Male
80949,63,Female
80950,58,Female
80951,30,Female
80952,70,Male
80953,46,Male
80954,25,Female
80955,48,Other
80956,42,Male
80957,60,Male
80958,53,Male
80959,67,Female
80960,25,Male
80961,39,Male
80962,47,Female
80963,44,Female
80964,49,Male
80965,50,Male
80966,30,Male
80967,51,Male
80968,37,Male
80969,28,Male
80970,47,Female
80971,43,Male
80972,56,Male
80973,55,Male
80974,67,Other
80975,65,Female
80976,35,Male
80977,35,Female
80978,29,Female
80979,44,Female
80980,55,Female
80981,68,Female
80982,18,Male
80983,49,Male
80984,62,Male
80985,20,Male
80986,42,Female
80987,40,Male
80988,46,Female
80989,53,Female
80990,46,Male
80991,64,Male
80992,66,Female
80993,25,Female
80994,36,Other
80995,36,Male
80996,54,Female
80997,23,Male
80998,43,Male
80999,19,Male
81000,61,Male
81001,28,Male
81002,41,Male
81003,28,Female
81004,49,Male
81005,31,Female
81006,22,Female
81007,35,Male
81008,28,Female
81009,30,Male
81010,63,Female
81011,56,Male
81012,50,Male
81013,26,Male
81014,69,Other
81015,33,Other
81016,58,Female
81017,67,Male
81018,70,Female
81019,34,Male
81020,26,Female
81021,61,Female
81022,68,Male
81023,52,Female
81024,25,Female
81025,20,Female
81026,47,Female
81027,39,Female
81028,64,Male
81029,50,Female
81030,48,Male
81031,66,Male
81032,27,Female
81033,62,Female
81034,47,Female
81035,35,Male
81036,30,Female
81037,28,Female
81038,51,Female
81039,38,Female
81040,64,Female
81041,68,Female
81042,37,Female
81043,46,Female
81044,26,Female
81045,58,Male
81046,22,Male
81047,65,Female
81048,40,Male
81049,66,Female
81050,38,Other
81051,23,Female
81052,19,Female
81053,59,Female
81054,57,Female
81055,50,Male
81056,54,Female
81057,47,Female
81058,50,Female
81059,55,Female
81060,31,Male
81061,66,Male
81062,55,Female
81063,63,Female
81064,59,Male
81065,64,Male
81066,65,Female
81067,25,Male
81068,42,Female
81069,51,Female
81070,34,Male
81071,47,Female
81072,34,Male
81073,36,Female
81074,64,Male
81075,58,Other
81076,20,Male
81077,36,Female
81078,25,Other
81079,68,Male
81080,23,Female
81081,67,Male
81082,22,Male
81083,21,Male
81084,31,Female
81085,20,Female
81086,51,Male
81087,43,Female
81088,54,Female
81089,50,Male
81090,41,Female
81091,68,Female
81092,28,Female
81093,60,Male
81094,23,Male
81095,68,Female
81096,67,Female
81097,26,Female
81098,31,Male
81099,22,Male
81100,41,Other
81101,18,Male
81102,48,Female
81103,46,Female
81104,59,Female
81105,49,Other
81106,48,Female
81107,58,Female
81108,60,Female
81109,33,Female
81110,61,Female
81111,69,Male
81112,23,Female
81113,61,Female
81114,64,Male
81115,40,Male
81116,25,Male
81117,33,Female
81118,68,Male
81119,19,Male
81120,43,Male
81121,28,Female
81122,24,Male
81123,55,Male
81124,46,Male
81125,66,Female
81126,46,Female
81127,28,Male
81128,28,Female
81129,32,Female
81130,44,Male
81131,27,Female
81132,27,Male
81133,58,Male
81134,54,Male
81135,67,Female
81136,50,Male
81137,25,Male
81138,52,Male
81139,39,Other
81140,35,Male
81141,26,Female
81142,70,Female
81143,63,Male
81144,24,Male
81145,30,Female
81146,55,Male
81147,64,Female
81148,47,Male
81149,65,Female
81150,62,Male
81151,23,Female
81152,31,Female
81153,60,Male
81154,32,Other
81155,43,Male
81156,59,Female
81157,40,Male
81158,68,Female
81159,28,Female
81160,43,Female
81161,52,Male
81162,34,Male
81163,28,Male
81164,43,Male
81165,51,Male
81166,54,Female
81167,35,Female
81168,50,Female
81169,51,Female
81170,26,Female
81171,44,Female
81172,60,Female
81173,37,Female
81174,44,Male
81175,21,Male
81176,39,Male
81177,23,Male
81178,61,Male
81179,61,Female
81180,35,Male
81181,65,Male
81182,68,Male
81183,40,Male
81184,22,Female
81185,45,Female
81186,31,Male
81187,59,Female
81188,52,Male
81189,52,Female
81190,63,Other
81191,42,Female
81192,33,Male
81193,31,Female
81194,34,Male
81195,41,Male
81196,41,Male
81197,19,Female
81198,20,Female
81199,62,Male
81200,36,Female
81201,47,Male
81202,69,Male
81203,36,Female
81204,28,Female
81205,28,Male
81206,44,Male
81207,28,Female
81208,24,Male
81209,23,Female
81210,24,Male
81211,57,Male
81212,42,Female
81213,50,Female
81214,55,Female
81215,31,Female
81216,48,Female
81217,38,Male
81218,60,Female
81219,69,Male
81220,32,Female
81221,28,Female
81222,19,Male
81223,31,Male
81224,23,Female
81225,69,Female
81226,29,Female
81227,65,Female
81228,54,Male
81229,33,Female
81230,23,Female
81231,26,Female
81232,68,Male
81233,38,Female
81234,33,Male
81235,33,Female
81236,27,Male
81237,33,Male
81238,45,Male
81239,70,Other
81240,66,Female
81241,21,Male
81242,65,Female
81243,42,Female
81244,43,Female
81245,35,Male
81246,52,Female
81247,27,Male
81248,63,Female
81249,66,Female
81250,31,Other
81251,31,Other
81252,68,Male
81253,29,Male
81254,54,Male
81255,35,Male
81256,61,Male
81257,40,Female
81258,20,Female
81259,59,Male
81260,52,Female
81261,66,Female
81262,49,Female
81263,43,Male
81264,43,Male
81265,31,Male
81266,64,Male
81267,69,Female
81268,22,Female
81269,19,Female
81270,45,Female
81271,32,Female
81272,61,Male
81273,27,Male
81274,63,Female
81275,59,Male
81276,49,Male
81277,65,Female
81278,40,Male
81279,57,Male
81280,67,Female
81281,51,Male
81282,54,Female
81283,28,Male
81284,30,Female
81285,50,Female
81286,61,Female
81287,49,Male
81288,58,Female
81289,57,Female
81290,54,Male
81291,70,Male
81292,47,Female
81293,46,Male
81294,38,Female
81295,52,Male
81296,25,Female
81297,46,Male
81298,20,Male
81299,26,Female
81300,49,Other
81301,59,Female
81302,22,Male
81303,55,Male
81304,54,Other
81305,49,Male
81306,53,Male
81307,26,Male
81308,50,Female
81309,23,Female
81310,18,Male
81311,64,Female
81312,61,Female
81313,22,Female
81314,32,Female
81315,70,Male
81316,59,Male
81317,30,Female
81318,50,Male
81319,57,Male
81320,46,Female
81321,55,Male
81322,53,Other
81323,59,Female
81324,62,Female
81325,70,Male
81326,55,Female
81327,63,Male
81328,59,Male
81329,67,Male
81330,19,Male
81331,28,Male
81332,39,Male
81333,32,Female
81334,35,Male
81335,52,Male
81336,33,Male
81337,64,Male
81338,27,Male
81339,41,Female
81340,19,Male
81341,52,Other
81342,40,Male
81343,37,Male
81344,25,Male
81345,54,Female
81346,33,Male
81347,58,Male
81348,54,Male
81349,32,Male
81350,33,Female
81351,39,Female
81352,55,Female
81353,18,Female
81354,19,Female
81355,42,Female
81356,37,Female
81357,34,Male
81358,34,Male
81359,59,Female
81360,37,Female
81361,54,Female
81362,46,Female
81363,50,Male
81364,36,Female
81365,27,Female
81366,22,Female
81367,23,Female
81368,62,Male
81369,42,Female
81370,56,Other
81371,26,Male
81372,31,Female
81373,28,Female
81374,38,Female
81375,49,Male
81376,64,Female
81377,55,Female
81378,19,Male
81379,28,Female
81380,42,Male
81381,22,Female
81382,46,Female
81383,44,Female
81384,46,Male
81385,38,Male
81386,26,Female
81387,40,Female
81388,57,Female
81389,49,Female
81390,58,Male
81391,62,Male
81392,59,Male
81393,62,Female
81394,41,Male
81395,70,Male
81396,31,Female
81397,55,Male
81398,27,Female
81399,33,Other
81400,65,Female
81401,51,Female
81402,21,Female
81403,20,Male
81404,64,Female
81405,50,Female
81406,53,Male
81407,61,Female
81408,55,Female
81409,20,Female
81410,25,Other
81411,54,Female
81412,58,Male
81413,40,Male
81414,41,Female
81415,61,Female
81416,68,Female
81417,53,Male
81418,52,Female
81419,63,Male
81420,22,Female
81421,48,Male
81422,27,Female
81423,19,Male
81424,57,Male
81425,66,Male
81426,24,Female
81427,44,Male
81428,61,Female
81429,46,Male
81430,64,Male
81431,62,Male
81432,61,Male
81433,25,Male
81434,58,Male
81435,41,Male
81436,63,Female
81437,64,Female
81438,50,Female
81439,46,Male
81440,19,Male
81441,40,Male
81442,30,Female
81443,50,Male
81444,49,Male
81445,28,Female
81446,47,Male
81447,24,Female
81448,36,Female
81449,66,Male
81450,19,Female
81451,19,Male
81452,35,Female
81453,39,Other
81454,63,Male
81455,41,Male
81456,23,Female
81457,26,Male
81458,24,Male
81459,56,Female
81460,35,Male
81461,64,Other
81462,20,Male
81463,57,Female
81464,24,Male
81465,52,Female
81466,61,Male
81467,45,Male
81468,58,Female
81469,45,Male
81470,42,Male
81471,60,Female
81472,32,Female
81473,20,Female
81474,55,Female
81475,28,Female
81476,60,Male
81477,29,Female
81478,47,Male
81479,66,Female
81480,43,Female
81481,38,Male
81482,20,Male
81483,46,Male
81484,26,Female
81485,32,Male
81486,59,Female
81487,44,Male
81488,28,Female
81489,61,Female
81490,62,Female
81491,48,Female
81492,54,Female
81493,58,Female
81494,26,Male
81495,45,Male
81496,28,Female
81497,59,Male
81498,51,Female
81499,48,Male
81500,48,Male
81501,62,Female
81502,48,Female
81503,21,Female
81504,30,Female
81505,21,Male
81506,65,Male
81507,69,Male
81508,50,Female
81509,66,Male
81510,46,Female
81511,50,Male
81512,55,Female
81513,66,Male
81514,25,Male
81515,25,Female
81516,67,Female
81517,42,Female
81518,64,Female
81519,63,Male
81520,62,Male
81521,56,Male
81522,19,Female
81523,25,Male
81524,67,Female
81525,66,Female
81526,44,Female
81527,34,Female
81528,18,Male
81529,38,Female
81530,56,Male
81531,43,Female
81532,66,Male
81533,34,Male
81534,49,Male
81535,62,Female
81536,63,Male
81537,54,Female
81538,37,Female
81539,54,Female
81540,56,Other
81541,53,Male
81542,44,Male
81543,44,Other
81544,18,Male
81545,23,Male
81546,27,Female
81547,57,Male
81548,25,Female
81549,29,Male
81550,20,Female
81551,62,Female
81552,64,Male
81553,63,Male
81554,27,Male
81555,38,Male
81556,18,Male
81557,52,Female
81558,21,Female
81559,56,Female
81560,46,Female
81561,32,Other
81562,20,Female
81563,69,Male
81564,55,Male
81565,39,Female
81566,56,Female
81567,46,Male
81568,64,Female
81569,70,Female
81570,27,Female
81571,38,Male
81572,40,Male
81573,44,Female
81574,70,Female
81575,49,Male
81576,52,Male
81577,63,Male
81578,44,Male
81579,40,Male
81580,52,Female
81581,37,Female
81582,18,Female
81583,59,Male
81584,40,Other
81585,49,Male
81586,41,Female
81587,30,Male
81588,43,Other
81589,62,Female
81590,51,Female
81591,20,Female
81592,26,Male
81593,60,Female
81594,57,Female
81595,40,Male
81596,66,Female
81597,48,Male
81598,18,Male
81599,58,Male
81600,46,Female
81601,52,Male
81602,46,Male
81603,44,Female
81604,30,Male
81605,59,Other
81606,38,Female
81607,59,Male
81608,50,Male
81609,39,Female
81610,37,Female
81611,53,Female
81612,29,Female
81613,66,Male
81614,39,Female
81615,48,Male
81616,32,Female
81617,50,Male
81618,27,Female
81619,37,Male
81620,41,Female
81621,68,Female
81622,42,Female
81623,55,Male
81624,19,Female
81625,55,Male
81626,48,Female
81627,55,Female
81628,32,Male
81629,51,Female
81630,48,Female
81631,51,Female
81632,22,Female
81633,68,Male
81634,28,Male
81635,18,Female
81636,18,Male
81637,38,Male
81638,39,Female
81639,21,Other
81640,29,Female
81641,32,Male
81642,36,Male
81643,34,Female
81644,26,Male
81645,68,Male
81646,27,Male
81647,65,Female
81648,29,Female
81649,57,Male
81650,21,Male
81651,50,Male
81652,29,Female
81653,45,Male
81654,45,Female
81655,18,Male
81656,35,Female
81657,70,Male
81658,27,Female
81659,37,Female
81660,60,Female
81661,62,Female
81662,56,Female
81663,29,Female
81664,25,Female
81665,29,Other
81666,52,Male
81667,20,Female
81668,55,Female
81669,29,Female
81670,40,Male
81671,46,Male
81672,58,Female
81673,36,Male
81674,52,Female
81675,49,Male
81676,33,Female
81677,36,Male
81678,41,Other
81679,57,Female
81680,47,Female
81681,25,Female
81682,24,Female
81683,70,Male
81684,44,Male
81685,31,Female
81686,40,Male
81687,51,Male
81688,37,Male
81689,32,Male
81690,32,Female
81691,19,Male
81692,57,Male
81693,45,Other
81694,26,Female
81695,28,Male
81696,50,Female
81697,39,Male
81698,21,Female
81699,62,Female
81700,41,Female
81701,42,Male
81702,24,Female
81703,33,Male
81704,19,Female
81705,41,Female
81706,31,Male
81707,38,Female
81708,35,Male
81709,30,Male
81710,18,Male
81711,32,Other
81712,47,Female
81713,50,Male
81714,38,Female
81715,61,Male
81716,70,Female
81717,59,Male
81718,42,Female
81719,39,Male
81720,51,Male
81721,30,Male
81722,54,Female
81723,20,Female
81724,67,Female
81725,29,Male
81726,51,Male
81727,58,Male
81728,36,Female
81729,27,Female
81730,61,Female
81731,21,Male
81732,31,Male
81733,44,Female
81734,19,Female
81735,55,Male
81736,47,Female
81737,31,Female
81738,36,Female
81739,31,Male
81740,23,Female
81741,37,Male
81742,22,Male
81743,36,Female
81744,44,Male
81745,60,Male
81746,47,Female
81747,60,Male
81748,37,Female
81749,52,Female
81750,64,Female
81751,44,Male
81752,30,Female
81753,52,Male
81754,24,Male
81755,70,Male
81756,22,Male
81757,58,Female
81758,63,Male
81759,49,Male
81760,34,Female
81761,65,Female
81762,60,Male
81763,65,Female
81764,59,Male
81765,38,Female
81766,51,Female
81767,18,Female
81768,23,Female
81769,53,Male
81770,42,Female
81771,37,Other
81772,46,Female
81773,59,Female
81774,62,Other
81775,24,Male
81776,56,Female
81777,50,Female
81778,55,Male
81779,22,Male
81780,22,Female
81781,61,Female
81782,26,Female
81783,45,Male
81784,69,Male
81785,48,Female
81786,26,Male
81787,57,Male
81788,61,Female
81789,19,Male
81790,36,Female
81791,42,Male
81792,57,Female
81793,35,Female
81794,29,Male
81795,19,Male
81796,47,Male
81797,42,Male
81798,40,Male
81799,21,Female
81800,63,Female
81801,67,Male
81802,44,Other
81803,41,Male
81804,50,Male
81805,56,Female
81806,43,Male
81807,63,Female
81808,52,Female
81809,32,Female
81810,30,Female
81811,30,Female
81812,50,Female
81813,57,Male
81814,26,Female
81815,20,Other
81816,61,Male
81817,28,Female
81818,37,Female
81819,41,Male
81820,28,Female
81821,36,Female
81822,38,Other
81823,53,Male
81824,50,Male
81825,25,Male
81826,34,Female
81827,22,Male
81828,38,Male
81829,50,Male
81830,55,Female
81831,70,Male
81832,50,Other
81833,18,Female
81834,64,Male
81835,29,Male
81836,31,Female
81837,20,Male
81838,50,Female
81839,61,Male
81840,42,Female
81841,31,Male
81842,57,Female
81843,21,Female
81844,55,Female
81845,21,Female
81846,57,Male
81847,20,Other
81848,53,Female
81849,37,Female
81850,70,Male
81851,26,Male
81852,30,Female
81853,52,Female
81854,24,Female
81855,37,Male
81856,59,Female
81857,68,Female
81858,44,Female
81859,52,Male
81860,66,Female
81861,65,Male
81862,63,Male
81863,27,Male
81864,41,Female
81865,69,Female
81866,47,Male
81867,38,Female
81868,53,Male
81869,37,Male
81870,24,Female
81871,56,Female
81872,42,Other
81873,50,Female
81874,48,Female
81875,63,Female
81876,33,Female
81877,64,Female
81878,64,Female
81879,56,Male
81880,66,Female
81881,62,Female
81882,48,Female
81883,37,Female
81884,29,Male
81885,60,Male
81886,27,Female
81887,46,Male
81888,38,Male
81889,18,Other
81890,51,Male
81891,50,Male
81892,70,Female
81893,49,Female
81894,63,Female
81895,61,Male
81896,58,Male
81897,21,Male
81898,29,Male
81899,67,Female
81900,64,Female
81901,41,Female
81902,69,Female
81903,51,Female
81904,52,Female
81905,27,Female
81906,25,Female
81907,63,Male
81908,43,Female
81909,27,Female
81910,44,Female
81911,24,Female
81912,30,Female
81913,19,Male
81914,68,Female
81915,21,Female
81916,46,Female
81917,61,Male
81918,61,Male
81919,33,Male
81920,25,Other
81921,64,Male
81922,59,Female
81923,35,Male
81924,23,Female
81925,56,Female
81926,53,Male
81927,53,Female
81928,48,Male
81929,59,Male
81930,44,Female
81931,34,Female
81932,58,Female
81933,58,Female
81934,56,Female
81935,34,Male
81936,46,Male
81937,53,Other
81938,41,Female
81939,45,Female
81940,39,Female
81941,67,Female
81942,46,Female
81943,44,Male
81944,63,Female
81945,48,Male
81946,23,Male
81947,42,Male
81948,39,Male
81949,20,Female
81950,39,Male
81951,34,Female
81952,41,Female
81953,32,Male
81954,38,Male
81955,26,Male
81956,56,Female
81957,28,Male
81958,70,Male
81959,44,Female
81960,45,Female
81961,51,Male
81962,27,Male
81963,26,Male
81964,58,Female
81965,30,Female
81966,31,Male
81967,68,Female
81968,65,Female
81969,65,Male
81970,34,Female
81971,23,Female
81972,28,Male
81973,25,Male
81974,57,Female
81975,64,Male
81976,67,Female
81977,34,Female
81978,18,Male
81979,55,Female
81980,37,Female
81981,27,Male
81982,55,Male
81983,65,Female
81984,69,Male
81985,45,Male
81986,64,Female
81987,31,Male
81988,58,Female
81989,44,Female
81990,45,Male
81991,22,Male
81992,64,Male
81993,48,Male
81994,26,Female
81995,54,Male
81996,41,Female
81997,22,Male
81998,65,Male
81999,54,Male
82000,62,Male
82001,21,Male
82002,66,Male
82003,28,Male
82004,69,Female
82005,48,Male
82006,22,Female
82007,47,Female
82008,21,Other
82009,20,Male
82010,53,Female
82011,35,Female
82012,20,Female
82013,40,Male
82014,50,Female
82015,66,Female
82016,55,Male
82017,58,Male
82018,56,Female
82019,30,Female
82020,67,Female
82021,70,Female
82022,54,Male
82023,54,Male
82024,39,Male
82025,40,Female
82026,65,Male
82027,70,Female
82028,53,Male
82029,61,Male
82030,49,Female
82031,56,Female
82032,61,Other
82033,63,Female
82034,57,Male
82035,23,Female
82036,52,Female
82037,30,Other
82038,58,Female
82039,42,Male
82040,41,Female
82041,38,Female
82042,70,Female
82043,59,Female
82044,49,Female
82045,55,Male
82046,47,Male
82047,51,Male
82048,40,Male
82049,27,Other
82050,31,Male
82051,49,Female
82052,43,Female
82053,67,Female
82054,37,Other
82055,66,Male
82056,26,Male
82057,60,Female
82058,30,Female
82059,22,Female
82060,21,Female
82061,20,Male
82062,60,Female
82063,36,Male
82064,31,Male
82065,34,Male
82066,67,Female
82067,52,Male
82068,46,Male
82069,39,Female
82070,44,Male
82071,68,Male
82072,28,Female
82073,45,Female
82074,53,Female
82075,34,Female
82076,47,Male
82077,41,Male
82078,23,Male
82079,48,Female
82080,58,Male
82081,66,Female
82082,42,Male
82083,26,Female
82084,29,Female
82085,47,Female
82086,48,Female
82087,27,Male
82088,30,Female
82089,19,Female
82090,21,Male
82091,50,Male
82092,57,Female
82093,18,Female
82094,47,Other
82095,54,Other
82096,46,Female
82097,58,Female
82098,49,Male
82099,21,Male
82100,64,Male
82101,21,Female
82102,20,Male
82103,34,Male
82104,58,Male
82105,56,Male
82106,66,Female
82107,68,Female
82108,56,Male
82109,61,Other
82110,34,Male
82111,68,Female
82112,44,Female
82113,42,Female
82114,69,Male
82115,33,Female
82116,27,Female
82117,67,Male
82118,34,Female
82119,46,Female
82120,67,Female
82121,43,Female
82122,65,Male
82123,35,Female
82124,60,Male
82125,23,Female
82126,29,Male
82127,46,Male
82128,33,Male
82129,32,Female
82130,45,Female
82131,52,Female
82132,44,Female
82133,38,Male
82134,60,Male
82135,29,Female
82136,53,Female
82137,45,Male
82138,60,Female
82139,53,Male
82140,41,Other
82141,22,Female
82142,34,Female
82143,28,Male
82144,31,Female
82145,20,Male
82146,64,Female
82147,32,Female
82148,52,Female
82149,40,Male
82150,25,Female
82151,35,Female
82152,44,Other
82153,35,Female
82154,68,Male
82155,19,Female
82156,47,Male
82157,38,Female
82158,33,Male
82159,58,Female
82160,35,Male
82161,21,Male
82162,66,Other
82163,41,Female
82164,43,Other
82165,29,Female
82166,59,Other
82167,58,Male
82168,56,Male
82169,63,Female
82170,57,Male
82171,53,Male
82172,66,Female
82173,33,Female
82174,41,Male
82175,67,Female
82176,48,Male
82177,20,Female
82178,46,Female
82179,24,Male
82180,24,Male
82181,60,Female
82182,50,Female
82183,36,Female
82184,37,Female
82185,20,Female
82186,18,Male
82187,49,Male
82188,54,Male
82189,56,Male
82190,39,Female
82191,23,Male
82192,33,Male
82193,42,Male
82194,18,Female
82195,37,Male
82196,23,Male
82197,23,Female
82198,46,Male
82199,30,Male
82200,51,Female
82201,34,Male
82202,29,Male
82203,63,Female
82204,62,Male
82205,51,Male
82206,40,Female
82207,50,Female
82208,19,Female
82209,24,Female
82210,57,Male
82211,44,Female
82212,49,Male
82213,64,Male
82214,67,Other
82215,31,Male
82216,47,Male
82217,54,Male
82218,45,Female
82219,24,Female
82220,38,Female
82221,68,Male
82222,44,Female
82223,34,Male
82224,49,Female
82225,50,Female
82226,42,Female
82227,70,Male
82228,19,Female
82229,27,Male
82230,32,Other
82231,29,Female
82232,33,Male
82233,36,Male
82234,53,Female
82235,43,Female
82236,65,Female
82237,52,Male
82238,46,Female
82239,55,Female
82240,38,Male
82241,43,Female
82242,63,Male
82243,41,Male
82244,58,Female
82245,66,Female
82246,18,Female
82247,25,Female
82248,34,Male
82249,31,Female
82250,44,Female
82251,58,Female
82252,19,Male
82253,65,Male
82254,34,Female
82255,41,Male
82256,30,Other
82257,42,Female
82258,26,Male
82259,47,Male
82260,39,Other
82261,49,Female
82262,54,Female
82263,59,Female
82264,55,Female
82265,42,Male
82266,19,Male
82267,36,Male
82268,20,Female
82269,24,Male
82270,64,Female
82271,64,Male
82272,64,Male
82273,68,Male
82274,18,Male
82275,66,Male
82276,69,Female
82277,46,Male
82278,51,Female
82279,43,Male
82280,18,Male
82281,52,Male
